RowNumber;CustomerId;Surname;CreditScore;Geography;Gender;Age;Tenure;Balance;NumOfProducts;HasCrCard;IsActiveMember;EstimatedSalary;Exited;Frecuencia de compra Mes;CantidadcompraPromedio;Compra_MasResalizada
6416;15769516;Shcherbakov;674;France;Female;42;9;0;2;1;0;4292,72;0;0;837,0804;14
6417;15789379;Zetticci;762;France;Male;26;6;130428,78;1;1;0;173365,89;0;0;11268,78285;8
6418;15695103;Carr;790;Spain;Male;37;6;0;2;1;1;119484,01;0;0;7766,46065;8
6419;15801924;Browne;754;Spain;Female;27;8;0;2;0;0;121821,16;0;0;31673,5016;5
6420;15767804;Feng;729;France;Male;44;6;0;2;1;0;151733,43;0;0;49313,36475;6
6421;15718039;Ferguson;606;Germany;Female;47;0;137138,2;2;0;1;53784,22;0;0;20975,8458;7
6422;15579994;Shaw;616;France;Male;23;8;73112,95;1;1;1;62733,05;0;0;16310,593;2
6423;15595037;Palermo;772;France;Male;47;9;152347,01;1;0;1;17671,78;0;0;5743,3285;4
6424;15600720;Moore;652;Spain;Male;41;8;115144,68;1;1;0;188905,43;0;0;12278,85295;4
6425;15782608;Huang;743;France;Male;43;5;0;2;0;0;113079,19;1;0;7350,14735;14
6426;15566894;Gray;793;France;Male;39;3;137817,52;1;0;0;83997,79;0;0;16379,56905;11
6427;15749123;Sokolova;743;Spain;Male;45;7;157332,26;1;1;0;125424,42;0;0;40762,9365;14
6428;15668943;Henderson;746;France;Male;37;2;0;2;1;0;143194,05;0;0;9307,61325;14
6429;15577423;Mosley;627;Germany;Female;39;5;124586,93;1;1;0;93132,61;1;0;18160,85895;6
6430;15623102;Nnaemeka;713;Spain;Male;38;6;116980,78;2;0;1;76038,38;0;0;4942,4947;4
6431;15728012;Everett;678;Spain;Female;40;3;128398,38;1;1;0;168658,3;0;0;65776,737;2
6432;15683363;Goddard;540;Spain;Male;39;1;0;1;0;1;108419,41;0;0;7047,26165;11
6433;15699335;Kuo;615;Germany;Female;33;3;137657,25;2;1;1;171657,57;0;0;22315,4841;12
6434;15574369;Bianchi;415;Spain;Male;53;5;167259,44;1;1;1;22357,25;0;0;5812,885;15
6435;15703167;Rouse;628;France;Female;45;8;0;2;1;0;193903,06;0;0;12603,6989;7
6436;15754874;Nwoye;700;France;Male;26;4;119009,57;1;1;0;141926,43;0;0;36900,8718;7
6437;15723216;Greco;623;Germany;Male;33;2;80002,33;1;1;1;104079,62;0;0;13530,3506;10
6438;15725094;Fang;623;France;Female;37;4;140211,88;1;1;1;93832,33;0;0;24396,4058;1
6439;15647974;Chiemenam;679;France;Female;44;3;118742,74;2;1;0;1568,91;0;0;407,9166;9
6440;15583371;Artemiev;632;Spain;Male;37;1;138207,08;1;1;0;60778,11;1;0;11851,73145;5
6441;15772559;Burrows;790;France;Female;47;10;148636,21;1;0;1;16119,96;1;0;3143,3922;15
6442;15711251;Chizuoke;514;France;Male;45;1;178827,79;1;1;0;60375,18;0;0;23546,3202;9
6443;15719212;T'ien;491;France;Male;33;5;83134,3;1;1;0;187946,55;0;0;36649,57725;2
6444;15764927;Rogova;753;France;Male;92;3;121513,31;1;0;1;195563,99;0;0;38134,97805;13
6445;15731412;Trevisano;693;Germany;Female;37;6;95900,04;1;1;1;38196,24;0;0;12413,778;12
6446;15719170;Sagese;679;France;Female;30;1;112543,42;1;1;1;179435,21;0;0;23326,5773;6
6447;15596011;Artyomova;529;Spain;Male;34;9;0;1;1;1;93208,22;0;0;18175,6029;13
6448;15614834;Long;619;Spain;Female;31;3;141751,82;1;0;1;61531,86;0;0;7999,1418;9
6449;15600510;Hsueh;680;Spain;Female;37;6;124140,57;2;1;0;92826,35;0;0;30168,56375;11
6450;15625706;White;693;Germany;Male;45;2;116546,59;2;0;0;23140,28;1;0;7520,591;6
6451;15781409;Lazarev;834;France;Female;28;6;0;1;1;0;74287,53;0;0;24143,44725;8
6452;15722583;Benjamin;636;Spain;Female;29;6;157576,47;2;1;1;101102,39;0;0;39429,9321;3
6453;15677243;Wan;538;Spain;Male;43;5;0;2;1;0;126933,73;0;0;33002,7698;13
6454;15815070;Romano;566;Germany;Female;44;5;141428,99;2;0;0;68408,74;0;0;17786,2724;10
6455;15705899;Craig;597;Spain;Male;35;0;127510,99;1;1;1;155356,34;0;0;60588,9726;7
6456;15701522;Yermolayeva;711;France;Female;29;9;0;2;0;1;3234,8;0;0;420,524;2
6457;15755978;Tseng;606;France;Male;31;10;0;2;1;0;195209,4;0;0;63443,055;6
6458;15722090;Tseng;615;Spain;Male;51;6;81818,49;1;1;1;169149,38;0;0;10994,7097;13
6459;15783526;Le Hunte;589;France;Male;36;1;100895,54;1;1;1;68075,14;0;0;4424,8841;10
6460;15632125;Blake;606;Germany;Male;45;5;63832,43;1;1;1;93707,8;0;0;36546,042;6
6461;15688395;Lane;582;France;Male;29;4;0;2;0;0;156153,27;0;0;10149,96255;4
6462;15666975;Sparks;710;France;Female;36;4;116085,06;1;1;0;58601,61;0;0;15236,4186;4
6463;15682211;Tu;467;France;Male;57;1;0;2;1;1;114448,77;0;0;7439,17005;12
6464;15637411;Tochukwu;749;France;Male;30;1;0;2;0;1;126551,65;0;0;49355,1435;4
6465;15591512;Whittaker;564;Germany;Female;33;2;115761,51;1;0;1;112350,21;1;0;36513,81825;10
6466;15606855;Wang;730;Spain;Male;26;6;0;2;1;1;185808,7;0;0;36232,6965;1
6467;15763683;Northern;678;Germany;Male;32;4;139626,01;1;1;1;118235,52;1;0;15370,6176;12
6468;15641782;Humphries;540;France;Female;31;7;0;1;0;1;183051,6;1;0;71390,124;14
6469;15677184;Cremonesi;767;France;Female;35;6;115576,44;1;0;1;27922,45;0;0;9074,79625;8
6470;15775042;Ku;615;France;Female;23;4;0;2;1;0;196476,19;0;0;63854,76175;8
6471;15616630;Tobenna;583;Germany;Female;41;5;77647,6;1;1;0;190429,52;0;0;24755,8376;10
6472;15800233;Okwuadigbo;850;France;Female;40;5;0;2;1;0;35034,15;0;0;9108,879;3
6473;15588419;Johnston;651;Germany;Female;34;10;148962,46;1;1;0;66389,43;1;0;8630,6259;6
6474;15595557;Li;798;France;Male;22;8;0;2;1;0;107615,43;0;0;41970,0177;1
6475;15626143;Talbot;695;France;Male;37;2;0;2;1;1;99692,65;0;0;38880,1335;12
6476;15566030;Tu;497;Germany;Male;41;5;80542,81;1;0;0;88729,22;1;0;34604,3958;9
6477;15701412;T'ien;739;France;Male;40;4;0;2;0;0;173321,65;0;0;22531,8145;5
6478;15702464;Ross;549;France;Female;34;4;0;2;0;0;139463,57;0;0;9065,13205;10
6479;15573348;Maclean;850;France;Male;35;9;102050,47;1;1;1;3769,71;0;0;980,1246;4
6480;15704160;Wan;648;Spain;Male;49;5;0;1;1;0;149946,43;1;0;29239,55385;2
6481;15693704;Tsou;679;France;Female;24;6;114948,76;2;0;1;135768,25;0;0;52949,6175;10
6482;15664752;Jack;606;Germany;Male;39;8;136000,45;2;1;0;31708,53;0;0;10305,27225;10
6483;15628292;Lucchesi;850;France;Male;32;4;156001,68;2;1;1;151677,31;0;0;59154,1509;2
6484;15621195;Ch'eng;619;Germany;Male;41;3;147974,16;2;1;0;170518,83;0;0;11083,72395;3
6485;15668629;Saunders;719;Spain;Male;44;2;0;2;1;0;196582,19;0;0;63889,21175;14
6486;15635197;Glover;640;Germany;Male;26;5;90402,77;1;1;1;3298,65;0;0;214,41225;13
6487;15592761;Tung;710;France;Male;40;5;0;2;0;0;162878,96;0;0;10587,1324;2
6488;15574283;Padovano;580;France;Male;31;2;0;2;0;1;64014,24;0;0;12482,7768;9
6489;15598097;Johnstone;550;France;Male;44;9;0;2;1;0;26257,01;0;0;5120,11695;7
6490;15711352;Endrizzi;841;France;Female;31;3;162701,65;2;1;1;126794,56;0;0;32966,5856;12
6491;15620751;Secombe;760;France;Male;34;2;0;2;1;0;164162,44;0;0;10670,5586;11
6492;15656717;Elewechi;687;France;Female;30;6;0;2;0;0;179206,92;0;0;58242,249;2
6493;15643121;Chu;753;Germany;Female;35;5;82453,96;2;0;0;18254,75;0;0;1186,55875;10
6494;15723671;Lucciano;661;France;Male;35;9;100107,99;1;1;0;83949,68;0;0;5456,7292;5
6495;15752846;Pinto;699;France;Male;28;7;0;2;1;1;22684,78;0;0;2949,0214;9
6496;15640852;McGregor;617;Germany;Female;39;5;83348,89;3;1;0;7953,62;1;0;516,9853;5
6497;15789313;Ugorji;595;Germany;Female;44;4;96553,52;2;1;0;143952,24;1;0;28070,6868;3
6498;15793688;Bancks;669;France;Male;50;9;201009,64;1;1;0;158032,5;1;0;61632,675;5
6499;15770405;Warlow-Davies;613;France;Female;27;5;125167,74;1;1;0;199104,52;0;0;77650,7628;12
6500;15702561;Dale;782;France;Male;32;9;0;1;1;1;87566,97;0;0;22767,4122;4
6501;15625964;Buckley;582;France;Female;43;5;153313,67;1;0;0;170563,73;0;0;33259,92735;12
6502;15761364;Nkemjika;679;France;Male;30;9;0;2;1;0;157871,55;0;0;51308,25375;3
6503;15590286;Fairley;611;France;Female;40;2;125879,29;1;1;0;93203,43;0;0;6058,22295;1
6504;15587978;Boothby;455;Germany;Female;37;6;170057,62;1;0;1;54398,56;0;0;7071,8128;5
6505;15773242;Chukwuhaenye;621;France;Male;32;1;0;2;1;1;168779,47;0;0;65823,9933;7
6506;15761053;Lock;596;Germany;Male;48;2;131326,47;1;0;0;1140,02;1;0;148,2026;9
6507;15702095;Clarke;585;Spain;Female;56;1;128472,8;1;1;0;186476,91;1;0;60604,99575;11
6508;15764253;Ramsey;742;France;Male;32;6;160485,16;1;1;0;29023,03;0;0;9432,48475;1
6509;15700801;Eipper;850;Germany;Male;42;6;84445,68;3;0;1;60021,34;1;0;7802,7742;7
6510;15730590;Ko;738;Germany;Female;40;1;115409,18;2;0;0;180456,8;0;0;46918,768;10
6511;15643916;Munro;619;Spain;Male;46;8;62400,48;1;1;1;132498,39;1;0;34449,5814;15
6512;15720636;McGregor;628;France;Female;50;4;143054,56;1;0;1;109608,81;1;0;21373,71795;6
6513;15795429;Henderson;487;France;Male;24;7;133628,09;2;1;1;98570,01;0;0;32035,25325;3
6514;15609254;Fernandez;513;Spain;Female;41;9;107135,04;2;1;1;160546,58;0;0;52177,6385;4
6515;15625141;Porter;563;Spain;Male;26;7;0;2;0;0;6139,74;0;0;2394,4986;3
6516;15810898;Pan;803;France;Female;65;2;151659,52;2;0;1;6930,17;0;0;900,9221;3
6517;15775797;Esposito;607;Spain;Female;32;7;0;3;0;1;10674,62;0;0;1387,7006;1
6518;15795246;Kaeppel;628;Germany;Female;51;9;155903,82;2;1;1;71159,84;0;0;13876,1688;14
6519;15795275;Lamb;521;Spain;Female;49;4;82940,25;2;0;0;62413,01;1;0;4056,84565;2
6520;15571869;Lei;669;Germany;Female;50;4;112650,89;1;0;0;166386,22;1;0;21630,2086;15
6521;15694143;Conti;686;France;Female;41;10;0;1;1;0;133086,45;0;0;25951,85775;12
6522;15748231;Hargreaves;700;Germany;Male;35;4;95853,39;2;1;0;192933,37;0;0;50162,6762;4
6523;15632185;Yermolayev;663;France;Female;42;1;82228,67;2;1;0;71359,78;0;0;9276,7714;8
6524;15806249;Kerr;671;Spain;Female;31;4;0;2;0;1;79270,02;0;0;10305,1026;2
6525;15743293;Waters;651;Germany;Female;35;1;163700,78;3;1;1;29583,48;1;0;7691,7048;13
6526;15598157;Onyeorulu;728;France;Male;34;4;106328,08;1;1;0;88680,65;0;0;5764,24225;9
6527;15700946;Kolesnikova;574;France;Female;34;7;152992,91;1;1;1;134691,2;0;0;17509,856;2
6528;15722692;Kazakova;464;France;Male;38;3;116439,65;1;1;0;75574,48;0;0;14737,0236;7
6529;15696506;MacDonald;604;Spain;Male;27;9;101352,78;1;0;0;30252,3;0;0;9831,9975;7
6530;15728823;Sharwood;836;Spain;Female;37;10;0;2;1;0;111324,41;0;0;14472,1733;10
6531;15808851;Bufkin;511;Germany;Female;75;9;105609,17;1;0;1;105425,18;0;0;41115,8202;14
6532;15675231;Nwankwo;518;France;Female;45;8;0;2;1;1;36193,07;0;0;11762,74775;11
6533;15732299;Boniwell;756;France;Male;67;4;0;3;1;1;93081,87;0;0;30251,60775;2
6534;15706269;Willis;489;France;Female;47;8;103894,38;2;1;1;107625,46;0;0;20986,9647;1
6535;15590078;Burns;622;Spain;Male;27;9;139834,93;1;1;1;152733,89;0;0;49638,51425;6
6536;15776985;Kung;652;France;Female;36;6;112518,71;2;0;1;110421,31;0;0;21532,15545;5
6537;15756743;Howells;625;France;Female;37;7;115895,42;1;1;0;48486,25;0;0;18909,6375;11
6538;15782364;Bevan;521;Spain;Female;39;3;146408,68;1;0;0;72993,67;0;0;4744,58855;13
6539;15604093;Neitenstein;546;France;Male;34;4;165363,31;2;1;1;25744,13;1;0;10040,2107;10
6540;15749328;Johnson;697;France;Female;45;1;0;2;1;0;46807,62;1;0;9127,4859;12
6541;15656322;Sandover;571;Germany;Male;33;3;71843,15;1;1;0;26772,04;0;0;3480,3652;10
6542;15685564;Nnamutaezinwa;748;Spain;Male;35;5;105492,53;1;1;1;150057,2;0;0;48768,59;13
6543;15785831;Sinclair;591;France;Male;35;7;183027,25;1;1;1;56028,79;0;0;7283,7427;9
6544;15796218;Wei;814;Germany;Male;29;1;131968,57;2;1;1;147693,92;0;0;57600,6288;12
6545;15716218;Higgins;709;France;Female;45;3;104118,5;1;0;1;174032;0;0;33936,24;11
6546;15572735;Chang;433;Spain;Male;27;2;0;2;1;1;153698,65;0;0;29971,23675;1
6547;15633840;Henderson;781;France;Male;20;0;125023,1;2;1;1;108301,45;0;0;28158,377;5
6548;15608760;Cox;656;France;Female;30;4;74323,2;1;1;1;22929,08;0;0;8942,3412;12
6549;15627848;Tsui;683;France;Male;38;7;109346,13;2;1;0;102665,92;0;0;13346,5696;3
6550;15792029;Lee;620;France;Male;32;6;0;2;1;0;56139,09;0;0;10947,12255;14
6551;15617331;Sergeyeva;637;Germany;Female;39;3;109698,41;1;1;1;88391,29;1;0;28727,16925;9
6552;15651740;Napolitani;525;Spain;Female;30;5;0;2;0;1;149195,44;0;0;38790,8144;15
6553;15636407;Beatham;793;Germany;Female;34;5;127758,09;1;1;0;143357,03;0;0;37272,8278;11
6554;15607526;Lu;638;Germany;Male;50;1;102645,48;1;1;0;168359,98;1;0;65660,3922;6
6555;15632576;Yashina;520;France;Male;31;4;93249,4;1;1;0;77335,75;0;0;30160,9425;11
6556;15581505;Bales;641;France;Male;35;5;0;2;1;0;93148,93;0;0;30273,40225;15
6557;15612207;Hill;840;Germany;Female;51;1;87779,83;1;0;1;36687,11;1;0;2384,66215;2
6558;15707242;Ibeamaka;504;Spain;Male;40;5;0;2;0;0;146703,36;0;0;47678,592;10
6559;15721937;Romilly;686;France;Male;38;0;138131,34;1;0;1;115927,85;0;0;45211,8615;2
6560;15773852;Hayes;533;Germany;Male;38;4;70362,52;2;1;1;104189,46;0;0;6772,3149;2
6561;15719778;Chiu;577;France;Female;32;1;0;2;1;0;9902,39;0;0;2574,6214;10
6562;15650538;Sun;445;Germany;Female;48;7;168286,58;1;1;0;16645,77;1;0;2163,9501;10
6563;15797475;Brennan;720;France;Male;44;3;86102,27;1;1;0;180134,88;1;0;46835,0688;10
6564;15780359;Storey;643;Germany;Male;25;4;115142,9;1;1;1;148098,95;0;0;19252,8635;11
6565;15737104;Lawson;652;Germany;Female;47;0;126597,89;2;1;1;38798,79;1;0;12609,60675;14
6566;15789936;T'ao;663;France;Female;33;2;0;2;1;0;153295;0;0;39856,7;8
6567;15709523;Yao;525;Germany;Female;30;0;157989,21;2;1;1;100687,67;0;0;13089,3971;9
6568;15593425;Bracewell;662;Spain;Female;54;1;187997,15;1;0;0;111442,71;1;0;21731,32845;1
6569;15776725;Kerr;724;Germany;Male;54;8;172192,49;1;1;1;136902,01;0;0;44493,15325;12
6570;15604706;Blake;581;Germany;Male;38;1;133105,47;1;1;0;105732,9;1;0;6872,6385;15
6571;15790958;Sanders;685;Spain;Male;38;4;0;2;1;1;35884,91;0;0;9330,0766;10
6572;15747534;Torkelson;595;France;Male;46;10;0;1;1;0;73489,15;1;0;23883,97375;10
6573;15574237;Hsueh;588;France;Female;21;8;0;2;1;1;110114,19;0;0;35787,11175;3
6574;15690332;Wang;647;Germany;Male;35;3;192407,97;1;1;1;40145,28;0;0;7828,3296;7
6575;15661290;Hightower;785;Germany;Female;38;9;107199,75;1;0;0;146398,51;0;0;38063,6126;8
6576;15651883;Genovesi;794;Germany;Female;55;6;115796,7;1;1;0;160526,36;1;0;31302,6402;3
6577;15808905;Levan;823;France;Male;37;5;164858,18;1;1;1;173516,71;0;0;67671,5169;9
6578;15715532;Lai;687;Germany;Male;38;4;117633,28;1;0;1;88396,6;0;0;17237,337;9
6579;15786078;Loginov;850;France;Female;28;9;0;2;1;0;185821,41;0;0;12078,39165;12
6580;15652401;Lafleur;496;France;Female;36;7;0;2;0;0;108098,28;0;0;35131,941;3
6581;15673074;Obidimkpa;527;Germany;Female;30;6;126663,51;1;1;1;162267,91;0;0;63284,4849;9
6582;15598744;Ch'ang;576;Germany;Female;71;6;140273,47;1;1;1;193135,25;1;0;50215,165;6
6583;15785975;Mason;525;Spain;Female;60;7;0;2;0;1;168034,9;0;0;32766,8055;9
6584;15613180;Miranda;727;Germany;Male;21;8;153344,72;1;1;1;163295,87;0;0;63685,3893;7
6585;15584229;Simon;671;Germany;Female;23;9;123943,18;1;1;1;159553,27;0;0;31112,88765;1
6586;15773804;Golubeva;625;France;Male;39;5;0;1;1;0;99800,87;0;0;38922,3393;10
6587;15699515;Manfrin;643;Germany;Male;33;7;98630,31;2;1;1;40250,82;0;0;13081,5165;8
6588;15705313;Stange;707;France;Female;33;2;58036,33;1;1;1;83335,78;0;0;5416,8257;9
6589;15693817;Ferrari;539;Spain;Male;28;5;0;2;1;0;48382,4;0;0;9434,568;2
6590;15673790;Taylor;498;Germany;Male;45;7;109200,74;2;0;1;165990,44;0;0;53946,893;2
6591;15674868;Wei;696;Spain;Female;30;0;0;2;1;1;9002,8;0;0;1170,364;7
6592;15692110;Ch'eng;758;France;Female;33;7;0;1;1;0;188156,34;0;0;12230,1621;14
6593;15645904;Parsons;685;France;Female;33;6;0;2;0;1;186785,01;0;0;24282,0513;6
6594;15581332;Pan;655;Germany;Female;30;1;83173,98;2;1;1;184259,6;0;0;59884,37;1
6595;15808544;Cameron;747;France;Female;40;3;0;1;0;0;57817,84;1;0;7516,3192;6
6596;15734948;Igwebuike;601;Spain;Male;24;7;0;2;0;0;144660,42;0;0;47014,6365;3
6597;15654531;Tuan;477;France;Male;22;5;82559,42;2;0;0;163112,9;1;0;21204,677;7
6598;15637774;Fraser;558;France;Male;32;5;73494,21;1;0;0;136301,1;0;0;53157,429;1
6599;15677141;Turnbull;586;Spain;Male;29;2;132450,24;1;1;1;36176,63;0;0;11757,40475;12
6600;15739578;Chiazagomekpere;850;France;Male;49;6;128663,9;1;1;0;65769,3;1;0;8550,009;2
6601;15697360;Yudina;505;France;Female;36;2;79951,9;1;0;1;174123,16;1;0;45272,0216;12
6602;15655213;Udinese;591;Germany;Female;51;8;132508,3;1;1;1;161304,68;1;0;31454,4126;15
6603;15580872;Chinweike;761;Germany;Female;38;1;120530,13;2;1;0;109394,62;0;0;42663,9018;4
6604;15683213;Bergamaschi;554;France;Female;35;10;74988,59;2;0;1;190155,13;0;0;37080,25035;14
6605;15801188;Milliner;774;France;Female;47;6;94722,88;1;0;1;61450,96;0;0;15977,2496;15
6606;15645029;Knowles;771;Spain;Female;33;5;0;2;1;0;8673,43;0;0;2255,0918;15
6607;15633181;Swinton;792;France;Male;31;6;71269,89;2;0;1;125912,77;0;0;40921,65025;15
6608;15598259;Gregory;673;Germany;Female;41;9;98612,1;1;1;0;151349,35;0;0;29513,12325;2
6609;15576000;Chibueze;765;France;Male;40;6;138033,55;1;1;1;67972,45;0;0;26509,2555;14
6610;15766047;Sukhorukova;748;France;Female;41;2;91621,69;1;1;1;71139,31;0;0;27744,3309;6
6611;15596339;French;422;France;Male;54;3;140014,42;1;0;1;86350,97;0;0;5612,81305;3
6612;15715199;Estrada;568;Spain;Male;27;5;126815,97;2;0;1;118648,12;0;0;46272,7668;15
6613;15615938;Fleming;502;France;Female;64;3;139663,37;1;0;1;100995,11;0;0;6564,68215;4
6614;15679991;Kennedy;524;France;Female;28;7;0;2;0;1;147100,72;0;0;19123,0936;9
6615;15626135;Combes;689;France;Male;34;1;165312,27;1;1;0;155495,63;0;0;10107,21595;2
6616;15792934;Carruthers;661;France;Male;26;8;0;2;0;0;196875,87;0;0;51187,7262;14
6617;15744046;Andrejew;606;Spain;Male;33;8;0;2;1;1;63176,77;0;0;20532,45025;11
6618;15700826;Ko;678;Germany;Female;54;1;123699,28;2;0;1;105221,76;0;0;27357,6576;9
6619;15756301;Daniels;636;Germany;Female;29;3;97325,15;1;0;1;131924,38;0;0;17150,1694;4
6620;15586517;Toscano;647;France;Male;32;5;97041,16;1;1;1;23132,73;0;0;6014,5098;8
6621;15751297;Wilson;732;France;Male;36;5;0;2;1;0;161428,25;0;0;31478,50875;8
6622;15710365;Thomson;646;France;Male;50;0;104129,24;2;1;0;181794,86;1;0;70899,9954;4
6623;15679307;Kazantseva;559;France;Female;43;1;0;1;0;1;86634,3;0;0;5631,2295;6
6624;15610753;Cremonesi;581;France;Male;28;3;104367,5;1;1;1;29937,75;0;0;7783,815;6
6625;15811036;Ferri;565;France;Male;46;7;135369,71;1;0;1;140130,22;0;0;54650,7858;15
6626;15610912;Ferri;657;Spain;Female;41;6;112119,48;1;1;0;17536,82;0;0;6839,3598;6
6627;15619932;Lombardi;847;France;Male;66;7;123760,68;1;0;1;53157,16;0;0;6910,4308;12
6628;15746199;Eluemuno;558;France;Female;41;6;0;1;1;1;143585,29;1;0;27999,13155;4
6629;15584967;Chiganu;596;Spain;Male;57;6;0;2;1;1;72402;0;0;28236,78;12
6630;15734365;Hsueh;579;France;Male;39;5;0;2;0;1;39891,84;0;0;2592,9696;3
6631;15726960;O'Brien;741;France;Female;36;3;0;2;1;1;89804,83;0;0;11674,6279;3
6632;15665177;Booth;613;France;Male;44;3;0;2;0;1;136491,72;0;0;26615,8854;1
6633;15779915;O'Loghlin;694;Spain;Male;31;5;0;1;1;0;35593,18;0;0;11567,7835;11
6634;15729110;Lavrov;729;Spain;Female;42;7;0;2;1;0;58268,2;1;0;7574,866;5
6635;15575399;Somadina;480;France;Female;42;1;152160,21;2;1;0;101778,9;0;0;6615,6285;8
6636;15678374;Colombo;666;France;Female;59;5;0;2;1;1;185123,09;0;0;24066,0017;7
6637;15792679;Troupe;575;France;Male;24;2;0;2;1;1;119927,81;0;0;31181,2306;8
6638;15668767;Kenenna;850;France;Male;36;3;0;2;1;0;195033,07;0;0;63385,74775;7
6639;15761886;Franklin;740;France;Male;36;4;172381,8;1;1;1;86480,29;0;0;5621,21885;15
6640;15583076;Deleon;588;Germany;Male;41;6;106116,56;2;1;0;198766,61;0;0;25839,6593;5
6641;15815615;Kung;681;France;Male;36;5;141952,07;1;1;1;185144,08;0;0;12034,3652;12
6642;15591942;Zito;611;Spain;Female;33;7;0;2;1;1;3729,89;0;0;727,32855;4
6643;15724924;Giordano;589;France;Female;37;6;138497,84;1;0;1;18988,58;0;0;2468,5154;3
6644;15762123;Davide;717;Spain;Female;34;1;0;2;1;0;119313,74;0;0;23266,1793;13
6645;15567893;Lei;556;Germany;Male;33;3;124213,36;2;1;0;62627,55;0;0;20353,95375;12
6646;15648989;Moss;850;France;Male;37;4;126872,6;1;1;0;197266,58;0;0;51289,3108;15
6647;15662021;Lucciano;685;Spain;Female;42;2;0;2;0;0;199992,48;0;0;64997,556;12
6648;15691627;Tai;713;France;Female;37;8;0;1;1;1;16403,41;0;0;1066,22165;10
6649;15731751;Osinachi;437;France;Female;26;1;120923,52;1;0;1;78854,57;0;0;30753,2823;9
6650;15635277;Coates;605;Spain;Male;47;7;142643,54;1;1;0;189310,27;0;0;61525,83775;12
6651;15655252;Larionova;758;Germany;Male;41;10;79857,64;1;1;1;78088,17;0;0;20302,9242;2
6652;15803941;Seleznev;600;France;Male;46;10;95502,21;1;0;0;19842,18;0;0;2579,4834;3
6653;15714380;Butcher;827;France;Male;38;5;0;2;0;0;103305,01;0;0;33574,12825;5
6654;15666559;Gould;608;Germany;Male;23;8;197715,93;2;1;1;116124,28;0;0;7548,0782;7
6655;15799998;Cunningham;608;France;Female;30;8;85859,76;1;0;0;142730,27;0;0;27832,40265;8
6656;15703763;Sanderson;554;France;Male;44;7;85304,27;1;1;1;58076,52;0;0;22649,8428;11
6657;15795640;Mai;683;Germany;Female;35;1;132371,3;2;0;0;186123,57;0;0;48392,1282;14
6658;15780056;Reid;660;Spain;Male;33;4;0;1;1;0;29664,45;0;0;11569,1355;10
6659;15777873;Downer;628;France;Female;31;5;0;1;0;0;147963,07;1;0;19235,1991;5
6660;15584749;Humphries;668;Germany;Male;39;4;79896;1;1;0;38466,39;0;0;12501,57675;11
6661;15765258;Bochsa;776;France;Female;29;5;0;2;1;1;143301,49;0;0;46572,98425;12
6662;15623346;Czajkowski;820;France;Male;36;4;0;2;1;0;31422,69;0;0;10212,37425;3
6663;15614054;Pankhurst;665;France;Male;36;1;0;2;0;1;121505,61;0;0;7897,86465;14
6664;15766185;She;850;Germany;Male;31;4;146587,3;1;1;1;89874,82;0;0;5841,8633;3
6665;15667632;Birdseye;703;France;Female;42;7;0;2;0;1;72500,68;0;0;14137,6326;5
6666;15599024;Hope;506;Spain;Male;32;8;0;2;0;1;182692,8;0;0;23750,064;12
6667;15798709;Gill;588;Spain;Male;32;3;109109,33;1;0;1;4993,94;0;0;1623,0305;7
6668;15741921;Moon;622;Spain;Female;26;8;0;2;1;1;124964,82;0;0;48736,2798;7
6669;15793671;Watt;606;France;Male;34;5;0;1;1;0;161971,42;0;0;21056,2846;1
6670;15797900;Chinomso;517;France;Male;56;9;142147,32;1;0;0;39488,04;1;0;5133,4452;12
6671;15667932;Bellucci;758;Spain;Female;43;10;0;2;1;1;55313,44;0;0;10786,1208;15
6672;15795933;Barese;677;France;Female;49;3;0;2;1;1;187811,71;0;0;24415,5223;2
6673;15660403;Fleming;827;Spain;Female;35;0;0;2;0;1;184514,01;0;0;11993,41065;5
6674;15736299;Bell;729;France;Female;36;8;109106,8;1;0;0;121311,12;0;0;23655,6684;9
6675;15759034;Li Fonti;654;France;Male;36;2;112262,84;1;1;0;12873,39;0;0;1673,5407;6
6676;15724663;Christmas;654;Spain;Female;36;5;0;2;0;0;157238,05;0;0;40881,893;3
6677;15594556;Chuter;619;Spain;Male;52;8;0;2;1;1;123242,11;0;0;16021,4743;1
6678;15737169;Johnson;642;Spain;Male;26;8;144238,7;1;1;1;184399,76;0;0;71915,9064;13
6679;15632472;Scott;472;Spain;Female;32;1;159397,75;1;0;1;57323,18;0;0;11178,0201;5
6680;15722813;Byrne;470;Spain;Male;30;4;125385,01;1;1;0;68293,93;0;0;8878,2109;1
6681;15588450;Chukwudi;633;France;Female;60;8;69365,25;1;1;1;10288,24;0;0;3343,678;14
6682;15736717;Ma;602;France;Male;31;7;155271,83;1;1;1;179446,31;0;0;58320,05075;7
6683;15680683;Simmons;640;Spain;Male;29;5;197200,04;2;1;0;141453,62;0;0;45972,4265;14
6684;15710316;Fang;454;Spain;Female;48;5;144837,79;1;1;1;93151,77;0;0;36329,1903;11
6685;15746333;Blake;562;France;Female;57;3;0;3;1;0;6554,97;1;0;426,07305;5
6686;15606861;Tien;636;France;Male;34;8;0;2;1;0;38570,13;0;0;15042,3507;5
6687;15641285;Yusupova;621;Spain;Male;50;3;163085,79;1;0;1;131048,36;0;0;25554,4302;1
